client_id,age,region,months_with_bank,balance,transactions_last_month,mobile_app_logins,support_calls,has_credit,has_deposit,service_fee,churn
1355,62,Tbilisi,108,7803.46,4,13,1,0,1,0,0
1356,19,Batumi,79,10156.41,81,16,0,1,0,0,0
1357,44,Other,34,11677.74,59,20,3,0,1,0,0
1358,48,Rustavi,46,1965.22,102,47,2,0,0,0,0
1359,68,Rustavi,109,9014.36,42,14,6,0,0,5,0
1360,68,Tbilisi,68,514.47,56,14,3,0,0,0,0
1361,53,Kutaisi,78,7463.49,56,0,1,0,0,5,0
1362,53,Tbilisi,78,2322.64,74,23,4,0,0,15,1
1363,43,Batumi,16,2743.84,53,11,4,0,0,10,0
1364,60,Kutaisi,71,5475.71,80,9,6,0,0,0,0
1365,44,Batumi,96,6486.56,111,45,6,0,1,15,0
1366,22,Other,19,9347.59,44,41,5,0,1,0,0
1367,37,Batumi,2,1116.43,85,41,6,0,0,0,0
1368,28,Other,10,7555.38,36,30,1,1,0,15,0
1369,27,Other,50,2739.38,83,10,7,0,0,10,1
1370,57,Batumi,81,8609.63,47,15,0,0,0,5,0
1371,55,Batumi,101,9561.07,117,8,3,0,0,5,0
1372,23,Other,12,8350.64,53,46,6,0,1,5,0
1373,25,Kutaisi,70,11074.43,47,13,4,0,0,0,0
1374,40,Other,22,5034.14,111,18,0,0,0,0,0
1375,64,Rustavi,32,11476.6,109,30,7,0,0,5,0
1376,43,Other,105,6491.51,5,8,1,0,0,15,0
1377,63,Kutaisi,84,7262.77,33,35,0,0,0,0,0
1378,60,Rustavi,1,9721.53,62,38,1,0,0,10,0
1379,29,Tbilisi,54,275.38,77,25,7,0,1,0,0
1380,43,Tbilisi,111,9809.91,47,7,7,0,0,5,0
1381,30,Kutaisi,117,9278.78,22,23,5,0,0,5,0
1382,57,Other,58,4647.71,83,7,3,0,0,5,0
1383,35,Batumi,70,1286.91,12,18,0,0,0,0,0
1384,42,Kutaisi,83,1364.03,46,46,7,0,0,5,0
1385,50,Rustavi,18,13848.36,43,47,3,0,0,5,0
1386,64,Rustavi,6,10339.19,104,29,0,1,0,0,0
1387,57,Tbilisi,45,1906.54,31,21,1,1,0,0,0
1388,60,Rustavi,97,5350.85,25,8,7,0,0,5,0
1389,29,Kutaisi,23,8887.24,113,43,1,0,0,5,0
1390,61,Rustavi,23,12533.58,52,47,0,0,0,0,0
1391,53,Kutaisi,26,654.91,13,3,5,0,0,5,1
1392,65,Batumi,77,3549.5,51,36,1,1,0,15,0
1393,21,Tbilisi,7,13346.23,35,7,2,1,0,0,0
1394,22,Rustavi,79,137.48,7,0,2,1,0,5,0
1395,73,Kutaisi,44,3020.99,39,27,3,0,0,0,0
1396,54,Other,27,14385.36,85,5,6,0,0,0,0
1397,25,Tbilisi,26,9201.03,21,46,2,1,0,0,0
1398,59,Batumi,97,3925.07,15,35,2,0,0,5,0
1399,66,Kutaisi,79,1004.87,90,10,5,1,1,10,0
1400,45,Batumi,36,422.87,119,4,5,0,0,0,1
1401,48,Batumi,109,3671.18,59,49,6,0,1,5,0
1402,26,Rustavi,55,13222.29,59,23,4,0,1,5,0
1403,71,Rustavi,64,6238.7,9,46,6,0,1,0,0
1404,68,Kutaisi,91,10805.0,24,17,4,0,0,5,0
1405,46,Other,57,13774.28,30,19,5,0,0,10,0
1406,31,Kutaisi,69,6120.61,20,27,4,0,0,10,0
1407,57,Other,61,2869.16,90,12,5,0,0,10,0
1408,58,Batumi,2,7756.77,80,4,4,0,0,0,1
1409,39,Tbilisi,55,13621.26,32,29,1,0,1,10,0
1410,28,Kutaisi,97,12065.62,30,0,5,1,0,0,1
1411,40,Kutaisi,80,987.45,113,21,6,0,0,10,1
1412,18,Other,87,10388.59,105,17,3,0,0,15,0
1413,63,Batumi,38,8578.46,89,45,3,1,0,0,0
1414,54,Batumi,119,13611.95,20,4,5,1,0,5,0
1415,38,Other,80,1837.22,35,30,2,0,0,5,0
1416,43,Batumi,78,8010.54,64,5,7,1,0,10,0
1417,63,Rustavi,29,13191.94,3,26,3,0,0,0,0
1418,53,Tbilisi,26,6150.36,67,24,6,0,1,15,0
1419,71,Kutaisi,35,7229.92,89,28,2,0,1,5,0
1420,40,Tbilisi,79,1056.91,3,27,3,0,0,0,0
1421,74,Kutaisi,67,4172.15,112,15,7,1,1,0,0
1422,18,Rustavi,87,4867.6,8,11,0,1,0,10,0
1423,71,Batumi,29,14176.84,29,19,0,1,0,0,0
1424,72,Other,34,4240.01,114,17,5,1,0,0,0
1425,68,Rustavi,97,6913.03,44,33,7,0,0,5,0
1426,57,Tbilisi,41,10069.57,3,22,6,0,0,5,0
1427,32,Other,41,2432.75,68,44,6,1,0,5,0
1428,38,Batumi,23,7296.64,108,26,3,1,0,0,0
1429,64,Rustavi,71,11078.09,22,48,1,1,0,10,0
1430,26,Other,3,13002.83,15,16,2,1,0,15,0
1431,70,Rustavi,58,9393.89,21,47,7,0,0,0,0
1432,26,Rustavi,32,10035.8,100,20,3,1,0,10,0
1433,27,Batumi,31,1894.25,71,49,5,1,1,15,0
1434,69,Kutaisi,82,14186.65,47,39,7,1,0,5,0
1435,74,Other,43,1988.61,61,30,2,0,0,5,0
1436,70,Batumi,7,11620.09,96,2,4,0,0,0,1
1437,43,Rustavi,105,3972.24,118,16,5,0,0,5,0
1438,58,Batumi,1,14003.9,59,49,3,0,0,5,0
1439,52,Kutaisi,61,10799.39,101,25,1,0,0,10,0
1440,69,Other,14,11307.21,106,22,7,0,0,15,1
1441,42,Kutaisi,52,3285.89,79,5,4,0,0,0,0
1442,43,Tbilisi,96,6645.6,4,27,5,0,0,0,1
1443,28,Other,6,9267.2,79,7,3,0,0,0,0
1444,55,Kutaisi,103,11549.6,6,44,0,0,1,10,0
1445,19,Rustavi,10,1559.39,50,7,6,0,0,0,0
1446,24,Other,71,14435.48,64,18,3,0,0,5,0
1447,35,Other,90,13353.31,8,37,0,0,0,0,0
1448,44,Batumi,98,4055.23,81,28,0,0,1,5,0
1449,51,Rustavi,30,12341.4,44,22,5,0,0,0,0
1450,44,Tbilisi,100,7774.86,46,46,3,0,0,10,0
1451,34,Kutaisi,21,6927.1,66,31,6,1,0,5,0
1452,60,Batumi,60,4716.51,23,9,3,0,0,15,0
1453,61,Kutaisi,81,8714.53,91,26,0,0,1,5,0
1454,68,Tbilisi,97,10948.34,9,48,2,1,0,0,0
1455,71,Tbilisi,74,6163.99,72,0,4,0,0,0,1
1456,41,Other,115,9438.29,76,38,1,1,1,15,0
1457,42,Tbilisi,63,10489.69,47,28,3,1,1,10,0
1458,24,Kutaisi,111,10666.83,34,44,4,0,0,0,0
1459,69,Rustavi,42,779.49,53,2,4,0,0,10,1
1460,23,Rustavi,51,12896.22,86,46,7,0,0,5,0
1461,70,Other,64,6873.8,110,36,2,0,0,0,0
1462,41,Kutaisi,76,3936.24,80,30,4,0,1,0,0
1463,50,Kutaisi,56,3626.47,109,10,3,0,0,10,0
1464,66,Tbilisi,80,7245.21,70,21,5,1,0,0,0
1465,46,Kutaisi,41,13302.47,115,17,5,0,0,0,0
1466,60,Batumi,32,5675.21,15,34,7,0,0,0,0
1467,39,Tbilisi,15,11245.89,52,5,4,0,0,0,0
1468,43,Batumi,62,1452.28,39,2,3,0,0,5,0
1469,45,Other,27,7140.85,99,4,3,0,0,0,0
1470,67,Rustavi,28,14875.29,19,8,0,0,0,0,0
1471,38,Other,81,11556.57,87,27,2,0,1,15,0
1472,66,Rustavi,64,3157.93,110,18,6,1,0,0,0
1473,24,Other,110,7521.62,68,27,1,0,0,0,0
1474,34,Kutaisi,59,3504.37,44,26,6,0,0,5,0
1475,37,Batumi,114,6143.41,5,12,7,0,0,5,0
1476,58,Rustavi,58,11701.26,91,37,0,0,0,10,0
1477,66,Tbilisi,2,11568.37,68,42,1,0,0,0,0
1478,37,Batumi,36,3421.51,48,20,6,1,0,10,1
1479,71,Tbilisi,114,13833.35,38,26,3,1,0,10,0
1480,39,Batumi,71,8888.52,101,45,5,0,0,10,0
1481,45,Batumi,13,5698.86,1,5,0,0,0,0,0
1482,57,Other,15,7529.03,106,37,6,0,1,0,0
1483,66,Rustavi,89,9076.07,38,48,7,0,0,5,0
1484,24,Rustavi,87,8398.36,117,10,4,0,1,10,1
1485,18,Batumi,60,7296.08,20,46,7,0,1,5,0
1486,49,Kutaisi,22,7573.99,39,40,7,0,0,0,0
1487,30,Kutaisi,63,2646.18,100,16,7,0,0,0,0
1488,47,Tbilisi,90,12190.99,81,38,4,1,0,5,0
1489,40,Tbilisi,97,8126.4,53,6,1,1,0,10,0
1490,68,Other,75,1966.2,111,29,3,0,0,0,0
1491,73,Batumi,74,11492.36,109,20,5,0,0,0,0
1492,36,Tbilisi,25,13986.66,11,0,1,1,0,5,0
1493,49,Tbilisi,101,14209.6,80,24,6,0,0,5,0
1494,47,Batumi,48,5535.27,36,31,6,1,0,10,1
1495,46,Other,43,2032.75,109,7,5,0,0,10,0
1496,66,Tbilisi,117,7775.99,37,4,6,0,0,5,1
1497,62,Other,38,1689.14,14,29,2,0,0,0,0
1498,46,Rustavi,41,14009.81,6,7,5,1,0,5,0
1499,47,Other,45,2753.69,77,48,4,0,0,15,0
1500,33,Kutaisi,88,3791.49,49,18,6,0,0,15,1
1501,57,Kutaisi,40,6099.55,64,43,6,0,0,10,1
1502,36,Other,110,5747.47,101,29,0,1,0,0,0
1503,35,Kutaisi,97,11919.94,66,14,0,1,0,10,0
1504,18,Rustavi,17,6844.75,100,35,0,1,1,10,0
1505,31,Batumi,88,2561.52,43,43,5,1,1,5,0
1506,68,Kutaisi,101,4008.15,30,26,4,0,0,0,0
1507,64,Kutaisi,57,7636.7,42,12,5,0,0,15,0
1508,67,Other,2,2211.81,76,13,7,0,0,5,0
1509,19,Rustavi,96,9174.84,47,36,3,0,0,0,0
1510,71,Batumi,62,8486.21,81,47,4,1,0,0,0
1511,45,Other,88,10720.53,80,29,4,1,0,5,0
1512,66,Other,9,14065.57,80,38,7,0,0,5,0
1513,67,Rustavi,68,13683.82,60,46,5,0,0,0,0
1514,47,Batumi,81,14191.13,74,12,5,1,0,10,0
1515,55,Rustavi,17,3670.73,83,15,0,0,0,10,0
1516,68,Batumi,117,1973.48,9,43,4,0,0,10,0
1517,21,Rustavi,50,4534.15,28,6,0,0,0,0,0
1518,18,Other,112,13426.28,47,47,3,0,0,5,0
1519,25,Other,94,14580.8,97,26,2,0,0,0,0
1520,46,Tbilisi,40,12889.87,80,44,0,0,0,0,0
1521,72,Kutaisi,58,1650.27,117,34,5,0,0,0,0
1522,56,Rustavi,75,14211.42,61,14,6,1,0,10,0
1523,20,Tbilisi,85,6350.37,115,27,1,0,0,0,0
1524,49,Kutaisi,21,139.65,105,34,2,0,0,0,0
1525,27,Rustavi,18,6635.91,12,6,3,1,0,0,0
1526,27,Batumi,55,691.04,43,49,6,0,0,5,0
1527,36,Kutaisi,29,8158.17,46,45,5,0,0,15,0
1528,63,Other,24,5078.31,102,49,2,1,0,15,0
1529,51,Tbilisi,74,7101.52,63,45,7,0,0,0,0
1530,50,Kutaisi,109,9197.56,90,19,5,1,0,0,0
1531,40,Kutaisi,17,13032.02,117,31,0,0,0,0,0
1532,72,Other,18,9928.52,52,37,6,0,0,10,0
1533,45,Rustavi,42,6510.73,89,39,5,0,0,0,0
1534,49,Batumi,112,12291.42,91,31,6,0,0,0,0
1535,67,Other,84,13583.73,76,25,3,1,0,5,0
1536,24,Batumi,101,1796.4,75,38,1,0,1,0,0
1537,46,Rustavi,45,7978.99,43,19,0,1,0,0,0
1538,25,Kutaisi,82,4267.68,27,17,0,1,0,0,0
1539,18,Batumi,17,705.92,1,49,6,0,0,0,0
1540,74,Tbilisi,73,10028.2,100,14,3,1,0,5,0
1541,72,Tbilisi,14,12941.56,56,21,3,0,0,15,0
1542,20,Other,49,2443.54,56,21,2,0,0,0,0
1543,41,Rustavi,29,12186.2,33,20,1,1,0,0,0
1544,40,Other,95,12800.94,86,1,5,0,0,15,1
1545,25,Other,4,13715.11,57,39,2,0,1,10,0
1546,71,Other,82,3979.28,51,42,5,0,0,0,0
1547,74,Tbilisi,20,13559.3,108,17,5,0,0,5,0
1548,64,Tbilisi,47,4809.94,28,22,5,0,0,0,0
1549,54,Other,107,8285.07,34,12,2,0,0,10,0
1550,20,Tbilisi,108,757.61,74,40,0,0,0,15,0
1551,68,Rustavi,9,658.22,47,8,3,0,0,5,0
1552,50,Other,77,10805.6,32,48,0,0,0,5,0
1553,45,Tbilisi,79,6667.2,114,6,1,0,0,0,0
1554,64,Batumi,27,3844.39,74,40,2,0,0,5,0
1555,25,Other,15,2856.2,72,0,7,1,0,5,0
1556,51,Other,92,10049.3,77,1,1,0,0,5,0
1557,52,Rustavi,101,6.02,8,3,3,0,0,0,0
1558,49,Kutaisi,119,12088.37,102,13,3,0,0,5,0
1559,41,Kutaisi,19,1188.74,47,31,4,0,0,5,0
1560,31,Rustavi,90,2872.34,66,35,1,0,0,0,0
1561,49,Rustavi,52,5793.55,92,1,7,1,0,0,1
1562,73,Rustavi,26,7272.88,82,39,0,1,1,0,0
1563,63,Kutaisi,89,5324.93,35,49,6,1,0,10,0
1564,60,Rustavi,26,4810.68,95,13,7,1,0,5,0
1565,33,Tbilisi,26,14458.74,70,19,1,0,0,10,0
1566,21,Other,46,9623.7,118,24,2,0,1,0,0
1567,69,Other,92,351.49,91,41,3,1,0,15,0
1568,54,Batumi,49,6452.64,43,48,3,0,0,10,0
1569,71,Batumi,82,13125.13,81,7,1,1,1,0,0
1570,38,Other,96,4521.84,59,27,7,1,1,0,0
1571,31,Tbilisi,53,1418.35,62,45,1,1,0,0,0
1572,48,Kutaisi,3,11375.77,4,20,5,0,1,15,1
1573,72,Kutaisi,66,9090.21,86,22,1,1,0,0,0
1574,65,Tbilisi,97,8554.69,118,31,5,0,0,0,0
1575,35,Kutaisi,42,803.65,85,7,7,0,0,0,0
1576,24,Rustavi,19,2107.49,89,30,2,0,1,10,0
1577,27,Other,17,9338.24,105,36,2,1,0,0,0
1578,24,Other,108,3117.36,75,15,0,1,0,0,0
1579,50,Tbilisi,33,7561.05,39,39,1,0,1,5,0
1580,40,Kutaisi,76,8173.23,18,41,7,0,0,5,0
1581,38,Batumi,49,4252.61,46,26,7,0,0,5,0
1582,36,Batumi,56,14226.38,64,39,0,1,0,5,0
1583,65,Kutaisi,63,12636.96,66,40,6,0,0,10,0
1584,36,Batumi,3,10835.6,90,17,7,0,0,10,1
1585,53,Tbilisi,107,1169.91,17,34,4,0,1,10,0
1586,46,Tbilisi,49,1591.95,49,48,2,0,0,0,0
1587,35,Kutaisi,55,7391.72,29,14,3,0,0,10,0
1588,19,Batumi,26,2410.7,65,26,5,0,0,0,0
1589,18,Tbilisi,99,14673.98,4,16,4,1,0,0,1
1590,64,Tbilisi,72,2377.8,92,39,3,1,0,15,0
1591,22,Rustavi,52,7312.02,96,1,4,0,0,10,1
1592,37,Rustavi,100,5461.82,41,48,0,1,0,5,0
1593,28,Tbilisi,117,9590.8,83,49,0,0,1,10,0
1594,59,Kutaisi,118,1935.55,93,30,5,0,0,15,0
1595,19,Other,7,6454.75,105,36,2,0,0,5,0
1596,20,Other,46,4120.58,4,40,6,0,1,5,0
1597,40,Tbilisi,46,13316.27,49,40,7,1,0,10,0
1598,72,Tbilisi,100,608.79,84,33,5,0,0,0,0
1599,29,Tbilisi,16,13705.91,57,33,6,0,1,0,0
1600,37,Kutaisi,24,12494.91,78,2,3,1,0,10,0
1601,22,Rustavi,61,4463.56,83,16,7,0,0,0,0
1602,54,Tbilisi,54,11839.36,7,13,4,1,0,0,0
1603,55,Tbilisi,62,468.2,112,13,5,1,0,0,0
1604,47,Batumi,1,14502.98,30,45,6,0,0,0,0
1605,26,Kutaisi,49,7898.92,11,37,1,1,0,15,0
1606,51,Tbilisi,25,4549.22,20,34,1,0,0,5,0
1607,70,Batumi,10,5438.75,93,0,2,0,0,5,1
1608,61,Other,118,996.08,61,47,6,0,0,15,1
1609,52,Tbilisi,80,14840.24,90,28,5,0,0,15,0
1610,69,Tbilisi,16,589.38,107,3,3,1,0,5,0
1611,39,Batumi,58,9823.61,89,32,1,0,0,15,0
1612,61,Kutaisi,72,6641.04,32,16,2,0,0,5,0
1613,41,Tbilisi,29,14233.74,25,27,5,1,0,0,0
1614,34,Other,103,3690.0,89,49,2,0,0,0,0
1615,27,Tbilisi,92,7981.3,99,25,3,0,0,5,0
1616,47,Other,6,7235.34,39,7,1,0,0,5,0
1617,73,Rustavi,16,10543.0,64,33,7,1,1,5,0
1618,63,Rustavi,20,1020.15,58,17,1,0,0,5,0
1619,40,Other,80,2906.84,14,30,1,0,0,0,0
1620,49,Kutaisi,71,3218.47,113,26,6,0,0,0,0
1621,34,Tbilisi,105,11072.26,0,15,0,0,0,5,0
1622,67,Tbilisi,78,2837.08,10,9,6,1,0,0,0
1623,68,Rustavi,43,8602.38,54,39,1,0,0,5,0
1624,34,Other,26,3228.66,1,11,4,0,1,5,1
1625,31,Tbilisi,90,12924.37,64,21,0,0,0,5,0
1626,26,Tbilisi,78,14132.78,94,15,7,1,0,0,0
1627,57,Kutaisi,71,7777.39,43,11,5,1,1,5,0
1628,19,Batumi,33,5284.63,15,10,6,0,0,10,1
1629,62,Rustavi,26,3510.87,117,19,0,0,0,15,0
1630,42,Rustavi,45,746.72,21,0,0,0,1,10,1
1631,56,Batumi,84,4027.5,105,26,6,0,0,5,0
1632,26,Tbilisi,63,9813.54,17,2,6,0,0,0,0
1633,71,Kutaisi,67,8004.25,46,11,0,0,1,5,0
1634,39,Kutaisi,52,14160.62,80,29,2,0,0,15,0
1635,60,Rustavi,68,5944.16,29,8,7,1,1,0,0
1636,63,Kutaisi,26,10407.95,9,36,4,0,0,0,0
1637,21,Batumi,75,7339.84,98,0,3,1,0,0,1
1638,43,Tbilisi,2,7688.64,57,41,1,0,0,10,0
1639,46,Batumi,14,4016.61,61,48,7,1,0,5,0
1640,62,Other,108,6824.26,84,3,6,0,0,0,1
1641,51,Rustavi,30,7061.77,79,14,0,0,0,10,0
1642,40,Kutaisi,49,10599.64,5,26,3,1,0,5,0
1643,54,Other,12,14109.6,66,7,6,0,0,0,0
1644,28,Kutaisi,90,4939.82,40,22,2,0,0,0,0
1645,23,Tbilisi,44,633.01,42,14,3,0,0,0,0
1646,35,Tbilisi,33,7444.43,84,26,0,1,0,5,0
1647,38,Tbilisi,13,8166.92,76,30,7,0,0,0,0
1648,59,Kutaisi,78,2526.61,17,38,5,1,1,5,0
1649,53,Other,88,11406.97,57,46,7,0,0,10,1
1650,58,Tbilisi,98,14773.94,117,7,7,0,0,5,0
1651,55,Other,108,14186.62,59,29,4,0,1,0,0
1652,51,Kutaisi,26,2956.59,87,41,3,0,0,5,0
1653,34,Other,21,13130.45,26,17,6,0,0,10,0
1654,54,Kutaisi,28,10567.4,117,3,0,0,0,0,0
1655,42,Kutaisi,48,6807.7,67,46,6,0,1,0,0
1656,55,Rustavi,100,8109.16,21,42,0,0,0,5,0
1657,29,Kutaisi,40,12744.0,23,21,1,0,1,5,0
1658,40,Kutaisi,66,7202.02,39,2,5,1,1,0,1
1659,70,Batumi,106,5598.11,108,14,1,1,0,10,0
1660,59,Tbilisi,73,7398.71,73,34,7,1,0,5,0
1661,39,Rustavi,87,8686.95,65,46,5,0,0,15,1
1662,38,Rustavi,79,2836.16,39,37,4,1,0,0,0
1663,44,Rustavi,77,13513.62,5,32,1,0,0,10,0
1664,74,Batumi,23,10112.8,111,13,4,0,1,0,0
1665,48,Kutaisi,81,9499.03,17,47,6,1,0,5,0
1666,23,Tbilisi,48,1492.44,80,0,7,1,0,5,1
1667,44,Other,2,9062.61,101,48,2,0,0,0,0
1668,57,Kutaisi,84,1814.41,108,25,2,0,0,10,0
1669,51,Batumi,20,1180.47,86,7,5,0,0,0,0
1670,29,Kutaisi,59,7909.66,109,49,5,0,0,5,0
1671,62,Kutaisi,46,6041.78,29,15,1,1,0,0,0
1672,74,Batumi,3,8832.15,20,37,2,0,0,10,0
1673,70,Rustavi,55,1338.33,61,9,3,1,1,0,0
1674,24,Rustavi,12,6464.75,9,41,3,0,0,10,0
1675,27,Tbilisi,40,2621.8,119,36,6,1,0,10,0
1676,62,Tbilisi,66,14806.5,106,25,3,1,0,10,0
1677,34,Rustavi,100,8417.25,12,27,6,0,0,0,0
1678,43,Other,78,10311.55,75,11,2,0,0,5,0
1679,38,Kutaisi,16,4881.27,8,19,3,1,0,0,0
1680,45,Other,83,1421.08,67,48,4,0,1,10,0
1681,63,Kutaisi,34,14638.06,38,13,0,0,0,10,0
1682,19,Rustavi,44,4293.89,23,45,5,0,0,5,0
1683,71,Tbilisi,110,6357.12,117,34,7,0,0,10,0
1684,60,Tbilisi,6,9747.96,33,28,1,1,1,0,0
1685,18,Other,77,370.46,102,11,6,0,0,5,0
1686,68,Tbilisi,64,12153.89,60,17,4,1,0,0,0
1687,70,Rustavi,100,8048.67,40,43,3,0,0,15,0
1688,53,Other,22,4173.26,4,1,7,1,1,10,1
1689,68,Kutaisi,18,924.12,78,1,7,0,1,10,1
1690,43,Tbilisi,12,2437.48,49,16,0,0,0,15,0
1691,46,Batumi,52,13425.51,3,9,1,0,0,0,0
1692,38,Tbilisi,118,10290.36,50,17,4,1,0,15,1
1693,28,Kutaisi,94,3748.53,51,21,1,0,1,0,0
1694,57,Other,117,984.01,38,18,6,1,1,10,1
1695,28,Kutaisi,51,10359.23,7,0,6,0,1,10,1
1696,53,Batumi,104,8586.12,112,23,5,0,1,0,0
1697,66,Rustavi,71,6067.79,44,35,2,1,1,0,0
1698,56,Tbilisi,96,5454.17,87,24,6,0,0,0,0
1699,57,Other,48,3252.21,116,35,3,0,1,15,0
1700,52,Rustavi,19,10044.17,27,30,7,0,0,0,0
1701,71,Kutaisi,6,14560.02,118,30,4,0,1,5,0
1702,51,Other,84,2635.73,106,1,4,0,0,10,1
1703,72,Rustavi,27,8956.75,26,18,0,0,0,0,0
1704,64,Other,53,6362.78,64,11,7,0,0,5,0
1705,41,Batumi,107,6700.33,33,9,0,1,0,5,0
1706,71,Batumi,101,3812.21,80,30,0,1,0,0,0
1707,39,Tbilisi,48,12377.02,100,44,7,0,0,10,0
1708,22,Tbilisi,7,7278.83,61,21,1,0,0,0,0
1709,73,Batumi,59,8151.09,61,22,3,0,0,0,0
1710,50,Other,69,4571.41,37,22,1,1,0,5,0
1711,53,Batumi,11,2727.13,25,14,3,0,0,5,0
1712,64,Tbilisi,15,1288.66,23,25,4,0,1,15,0
1713,37,Batumi,64,10711.79,38,2,6,1,0,10,1
1714,36,Batumi,3,2943.51,20,22,6,0,0,5,0
1715,52,Other,69,10351.13,93,19,1,1,0,0,0
1716,69,Rustavi,23,5855.65,46,44,1,0,0,0,0
1717,60,Tbilisi,53,6236.62,114,39,1,0,0,0,0
1718,34,Other,37,7037.66,47,38,2,1,0,5,0
1719,62,Batumi,9,5515.63,12,7,5,0,0,10,0
1720,60,Batumi,15,1509.3,100,17,7,1,0,0,0
1721,51,Rustavi,3,4644.48,2,40,3,0,0,0,0
1722,26,Tbilisi,93,9956.02,31,5,6,1,0,5,0
1723,43,Tbilisi,70,9986.77,34,26,3,0,0,0,0
1724,19,Kutaisi,17,4293.36,18,35,1,0,1,10,0
1725,70,Tbilisi,26,6901.54,13,14,2,0,0,5,0
1726,26,Rustavi,21,2901.71,47,36,1,0,0,5,0
1727,26,Kutaisi,72,3155.58,85,4,3,0,0,0,1
1728,57,Kutaisi,21,345.71,80,38,5,0,0,15,0
1729,34,Batumi,11,13451.2,67,8,6,0,0,0,0
1730,18,Batumi,38,3160.6,44,6,5,0,0,10,0
1731,42,Tbilisi,72,3413.01,103,40,7,0,0,0,0
1732,60,Kutaisi,106,4194.02,18,19,4,0,0,10,1
1733,57,Batumi,88,1911.12,63,9,2,0,0,10,0
1734,59,Rustavi,35,9588.94,100,25,5,1,0,0,0
1735,42,Batumi,119,1127.14,65,3,2,0,0,10,1
1736,56,Batumi,14,2013.04,78,37,1,0,1,5,0
1737,52,Kutaisi,119,9671.35,65,23,4,0,0,0,0
1738,20,Kutaisi,14,5094.91,74,13,3,1,0,0,0
1739,67,Other,10,10619.22,44,40,5,0,0,5,0
1740,54,Rustavi,12,8361.37,86,0,5,0,0,5,0
1741,61,Kutaisi,38,3840.32,73,16,0,0,0,10,0
1742,61,Tbilisi,108,9762.42,66,44,6,0,0,10,1
1743,68,Rustavi,119,1744.11,68,23,3,1,1,5,0
1744,47,Rustavi,110,8046.16,2,26,5,0,0,10,1
1745,55,Kutaisi,34,6557.22,37,6,5,0,0,5,0
1746,51,Rustavi,41,4018.1,76,8,3,1,0,0,0
1747,29,Kutaisi,10,9060.07,41,42,4,0,1,15,1
1748,36,Batumi,17,13070.0,82,34,2,1,0,0,0
1749,54,Other,17,14983.57,39,11,3,0,0,0,0
1750,61,Batumi,67,9116.44,49,20,2,1,0,10,0
1751,66,Kutaisi,62,6070.59,34,2,4,1,0,5,1
1752,34,Kutaisi,95,3378.11,23,14,4,0,0,0,0
1753,27,Batumi,115,3856.44,87,20,7,1,1,0,0
1754,74,Tbilisi,1,7191.82,16,9,1,0,0,5,0
1755,72,Tbilisi,12,5509.17,39,32,0,0,0,15,0
1756,66,Tbilisi,103,13707.22,73,45,4,0,1,5,0
1757,64,Kutaisi,4,5524.43,65,5,7,0,0,5,0
1758,29,Rustavi,42,5601.67,43,1,7,1,0,0,1
1759,33,Kutaisi,13,5753.02,22,28,7,0,0,0,0
1760,41,Rustavi,98,12549.3,5,39,4,1,0,0,0
1761,36,Batumi,106,9761.82,65,32,2,0,0,0,0
1762,25,Other,85,9212.53,20,3,4,0,0,5,1
1763,48,Rustavi,86,5012.15,118,3,3,0,1,0,0
1764,38,Tbilisi,4,12268.56,119,28,1,0,1,0,0
1765,34,Kutaisi,82,575.46,34,36,1,1,0,10,0
1766,40,Batumi,69,13061.96,112,19,3,1,0,10,0
1767,54,Tbilisi,19,7691.25,28,40,5,1,0,15,1
1768,71,Batumi,2,5973.75,6,22,4,1,0,5,0
1769,33,Other,12,7457.51,92,44,6,0,0,0,0
1770,23,Kutaisi,81,10011.23,52,17,0,0,0,10,0
1771,25,Kutaisi,74,191.48,36,48,7,0,0,0,0
1772,42,Other,98,13073.28,22,24,4,0,1,5,0
1773,35,Kutaisi,6,6701.09,96,0,1,0,0,10,0
1774,42,Rustavi,8,5144.5,7,14,0,0,0,10,0
1775,29,Batumi,51,2073.68,75,33,6,0,0,15,0
1776,32,Tbilisi,11,6591.98,109,47,5,0,0,10,0
1777,43,Other,63,7444.84,47,19,2,1,1,5,0
1778,58,Rustavi,57,6054.7,9,36,2,0,1,0,0
1779,62,Tbilisi,12,10179.9,78,26,6,0,0,15,1
1780,43,Tbilisi,73,6313.45,116,21,4,0,0,0,0
1781,64,Other,2,14421.26,23,4,4,1,0,15,1
1782,49,Rustavi,8,8989.16,89,33,0,1,0,0,0
1783,27,Tbilisi,11,12112.17,46,38,0,0,0,0,0
1784,33,Tbilisi,53,1640.34,105,2,5,0,0,10,1
1785,24,Rustavi,100,5959.37,52,16,4,1,0,0,0
1786,34,Kutaisi,10,5052.72,38,23,1,0,0,10,0
1787,40,Tbilisi,85,8542.24,66,23,2,1,0,0,0
1788,43,Batumi,84,12916.7,65,2,5,1,0,10,1
1789,38,Rustavi,112,1175.07,5,44,7,0,0,5,0
1790,39,Tbilisi,8,1088.62,20,6,0,0,0,5,0
1791,24,Other,36,12754.77,72,24,7,0,0,0,0
1792,31,Batumi,93,3192.75,73,2,1,0,0,0,0
1793,32,Tbilisi,106,10031.3,35,14,4,1,0,10,1
1794,70,Batumi,76,8143.17,2,28,3,1,1,0,0
1795,24,Batumi,14,12493.4,104,49,0,1,1,0,0
