FREQ,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,Value,Year,Month
M,BIH,Bosnia and Herzegovina,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",123.3454,2023,4
M,BIH,Bosnia and Herzegovina,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",143.5411,2023,4
M,BIH,Bosnia and Herzegovina,FAO_CP_23014,Food price inflation,12.770621,2023,4
M,BLR,Belarus,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",183.095456,2023,4
M,BLR,Belarus,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",182.97792,2023,4
M,BLR,Belarus,FAO_CP_23014,Food price inflation,3.556392,2023,4
M,BLZ,Belize,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",115.859995,2023,4
M,BLZ,Belize,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",124.021531,2023,4
M,BLZ,Belize,FAO_CP_23014,Food price inflation,12.22671,2023,4
M,BMU,Bermuda,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",115.007249,2023,4
M,BMU,Bermuda,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",130.843692,2023,4
M,BMU,Bermuda,FAO_CP_23014,Food price inflation,9.325562,2023,4
M,BOL,Bolivia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",116.735102,2023,4
M,BOL,Bolivia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",121.309502,2023,4
M,BOL,Bolivia,FAO_CP_23014,Food price inflation,5.658241,2023,4
M,BRA,Brazil,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",154.338124,2023,4
M,BRA,Brazil,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",173.228728,2023,4
M,BRA,Brazil,FAO_CP_23014,Food price inflation,5.856747,2023,4
M,BRB,Barbados,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",143.390754,2023,4
M,BRB,Barbados,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",188.936405,2023,4
M,BRB,Barbados,FAO_CP_23014,Food price inflation,22.203864,2023,4
M,BRN,Brunei Darussalam,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",106.491031,2023,4
M,BRN,Brunei Darussalam,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",113.4167,2023,4
M,BRN,Brunei Darussalam,FAO_CP_23014,Food price inflation,2.797179,2023,4
M,BTN,Bhutan,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",141.801118,2023,4
M,BTN,Bhutan,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",158.176908,2023,4
M,BTN,Bhutan,FAO_CP_23014,Food price inflation,1.76779,2023,4
M,BWA,Botswana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",144.126319,2023,4
M,BWA,Botswana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",145.495142,2023,4
M,BWA,Botswana,FAO_CP_23014,Food price inflation,16.604768,2023,4
M,CAF,Central African Republic,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",131.086072,2023,4
M,CAN,Canada,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",123.574239,2023,4
M,CAN,Canada,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",128.906105,2023,4
M,CAN,Canada,FAO_CP_23014,Food price inflation,9.11271,2023,4
M,CHE,Switzerland,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",106.241644,2023,4
M,CHE,Switzerland,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",105.606774,2023,4
M,CHE,Switzerland,FAO_CP_23014,Food price inflation,5.449882,2023,4
M,CHL,Chile,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",143.607546,2023,4
M,CHL,Chile,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",163.845357,2023,4
M,CHL,Chile,FAO_CP_23014,Food price inflation,14.770551,2023,4
M,CHN,China,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",114.893495,2023,4
M,CHN,China,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",128.4913,2023,4
M,CHN,China,FAO_CP_23014,Food price inflation,0.538563,2023,4
M,CIV,Cote d'Ivoire,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",117.00367,2023,4
M,CIV,Cote d'Ivoire,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",127.387558,2023,4
M,CIV,Cote d'Ivoire,FAO_CP_23014,Food price inflation,7.620529,2023,4
M,CMR,Cameroon,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",124.704117,2023,4
M,CMR,Cameroon,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",139.428042,2023,4
M,CMR,Cameroon,FAO_CP_23014,Food price inflation,11.364989,2023,4
M,COD,"Congo, Dem. Rep.",FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",,2023,4
M,COD,"Congo, Dem. Rep.",FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",,2023,4
M,COD,"Congo, Dem. Rep.",FAO_CP_23014,Food price inflation,,2023,4
M,COG,"Congo, Rep.",FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",118.48575,2023,4
M,COG,"Congo, Rep.",FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",114.969266,2023,4
M,COG,"Congo, Rep.",FAO_CP_23014,Food price inflation,4.003559,2023,4
M,COK,Cook Islands,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",121.642659,2023,4
M,COK,Cook Islands,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",142.004772,2023,4
M,COK,Cook Islands,FAO_CP_23014,Food price inflation,19.215788,2023,4
M,COL,Colombia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",155.239196,2023,4
M,COL,Colombia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",200.863257,2023,4
M,COL,Colombia,FAO_CP_23014,Food price inflation,18.471592,2023,4
M,COM,Comoros,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",133.995525,2023,4
M,COM,Comoros,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",139.129953,2023,4
M,COM,Comoros,FAO_CP_23014,Food price inflation,16.57754,2023,4
M,CPV,Cabo Verde,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",115.98899,2023,4
M,CPV,Cabo Verde,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",127.578548,2023,4
M,CPV,Cabo Verde,FAO_CP_23014,Food price inflation,9.44283,2023,4
M,CRI,Costa Rica,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",118.352409,2023,4
M,CRI,Costa Rica,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",127.300286,2023,4
M,CRI,Costa Rica,FAO_CP_23014,Food price inflation,9.893993,2023,4
M,CUW,Curacao,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",124.443617,2023,4
M,CUW,Curacao,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",161.854902,2023,4
M,CUW,Curacao,FAO_CP_23014,Food price inflation,15.686275,2023,4
M,CYM,Cayman Islands,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",130.56735,2023,4
M,CYM,Cayman Islands,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",135.536362,2023,4
M,CYM,Cayman Islands,FAO_CP_23014,Food price inflation,10.490495,2023,4
M,CYP,Cyprus,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",114.39,2023,4
M,CYP,Cyprus,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",117.97,2023,4
M,CYP,Cyprus,FAO_CP_23014,Food price inflation,6.711895,2023,4
M,CZE,Czechia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",147.2,2023,4
M,CZE,Czechia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",149.4,2023,4
M,CZE,Czechia,FAO_CP_23014,Food price inflation,17.268446,2023,4
M,DEU,Germany,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",122.931849,2023,4
M,DEU,Germany,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",143.265158,2023,4
M,DEU,Germany,FAO_CP_23014,Food price inflation,16.785714,2023,4
M,DJI,Djibouti,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",115.898966,2023,4
M,DJI,Djibouti,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",135.20863,2023,4
M,DJI,Djibouti,FAO_CP_23014,Food price inflation,1.275625,2023,4
M,DMA,Dominica,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",113.99331,2023,4
M,DMA,Dominica,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",122.340201,2023,4
M,DMA,Dominica,FAO_CP_23014,Food price inflation,9.568798,2023,4
M,DNK,Denmark,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",117.6,2023,4
M,DNK,Denmark,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",127.6,2023,4
M,DNK,Denmark,FAO_CP_23014,Food price inflation,13.120567,2023,4
M,DOM,Dominican Republic,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",140.887821,2023,4
M,DOM,Dominican Republic,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",155.185381,2023,4
M,DOM,Dominican Republic,FAO_CP_23014,Food price inflation,7.71797,2023,4
M,DZA,Algeria,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",157.297396,2023,4
M,DZA,Algeria,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",161.269328,2023,4
M,DZA,Algeria,FAO_CP_23014,Food price inflation,14.060931,2023,4
M,ECU,Ecuador,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",107.220078,2023,4
M,ECU,Ecuador,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",109.832543,2023,4
M,ECU,Ecuador,FAO_CP_23014,Food price inflation,5.199104,2023,4
M,EGY,"Egypt, Arab Rep.",FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",296.154711,2023,4
M,EGY,"Egypt, Arab Rep.",FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",392.739341,2023,4
M,EGY,"Egypt, Arab Rep.",FAO_CP_23014,Food price inflation,54.769231,2023,4
M,ESP,Spain,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",119.659635,2023,4
M,ESP,Spain,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",135.692127,2023,4
M,ESP,Spain,FAO_CP_23014,Food price inflation,12.939046,2023,4
M,EST,Estonia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",149.45758,2023,4
M,EST,Estonia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",164.079731,2023,4
M,EST,Estonia,FAO_CP_23014,Food price inflation,23.401689,2023,4
M,ETH,Ethiopia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",394.668556,2023,4
M,ETH,Ethiopia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",431.395691,2023,4
M,ETH,Ethiopia,FAO_CP_23014,Food price inflation,31.782438,2023,4
M,FIN,Finland,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",120.12,2023,4
M,FIN,Finland,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",124.68,2023,4
M,FIN,Finland,FAO_CP_23014,Food price inflation,13.70725,2023,4
M,FJI,Fiji,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",116.786145,2023,4
M,FJI,Fiji,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",130.486348,2023,4
M,FJI,Fiji,FAO_CP_23014,Food price inflation,4.831288,2023,4
M,FRA,France,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",117.5,2023,4
M,FRA,France,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",131.47,2023,4
M,FRA,France,FAO_CP_23014,Food price inflation,15.720447,2023,4
M,FSM,"Micronesia, Fed. Sts.",FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",117.275131,2023,4
M,FSM,"Micronesia, Fed. Sts.",FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",116.572079,2023,4
M,FSM,"Micronesia, Fed. Sts.",FAO_CP_23014,Food price inflation,12.05546,2023,4
M,GAB,Gabon,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",123.67285,2023,4
M,GAB,Gabon,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",120.779634,2023,4
M,GAB,Gabon,FAO_CP_23014,Food price inflation,7.023909,2023,4
M,GBR,United Kingdom,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",128.3,2023,4
M,GBR,United Kingdom,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",132.1,2023,4
M,GBR,United Kingdom,FAO_CP_23014,Food price inflation,19.116321,2023,4
M,GEO,Georgia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",153.486615,2023,4
M,GEO,Georgia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",183.113411,2023,4
M,GEO,Georgia,FAO_CP_23014,Food price inflation,5.942898,2023,4
M,GHA,Ghana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",310.269521,2023,4
M,GHA,Ghana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",302.624104,2023,4
M,GHA,Ghana,FAO_CP_23014,Food price inflation,48.553811,2023,4
M,GIN,Guinea,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",209.539397,2023,4
M,GIN,Guinea,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",275.655321,2023,4
M,GIN,Guinea,FAO_CP_23014,Food price inflation,18.890849,2023,4
M,GLP,Guadeloupe,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",113.228743,2023,4
M,GLP,Guadeloupe,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",124.296654,2023,4
M,GLP,Guadeloupe,FAO_CP_23014,Food price inflation,10.857143,2023,4
M,GMB,"Gambia, The",FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",193.518716,2023,4
M,GMB,"Gambia, The",FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",213.05829,2023,4
M,GMB,"Gambia, The",FAO_CP_23014,Food price inflation,21.482697,2023,4
M,GNB,Guinea-Bissau,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",125.42588,2023,4
M,GNB,Guinea-Bissau,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",134.76261,2023,4
M,GNB,Guinea-Bissau,FAO_CP_23014,Food price inflation,13.573181,2023,4
M,GNQ,Equatorial Guinea,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",116.992087,2023,4
M,GNQ,Equatorial Guinea,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",109.592996,2023,4
M,GNQ,Equatorial Guinea,FAO_CP_23014,Food price inflation,4.002625,2023,4
M,GRC,Greece,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",114.348576,2023,4
M,GRC,Greece,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",125.202941,2023,4
M,GRC,Greece,FAO_CP_23014,Food price inflation,11.385787,2023,4
M,GRD,Grenada,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",109.909375,2023,4
M,GRD,Grenada,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",116.006943,2023,4
M,GRD,Grenada,FAO_CP_23014,Food price inflation,8.916379,2023,4
M,GRL,Greenland,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",108.851869,2023,4
M,GRL,Greenland,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",116.232164,2023,4
M,GRL,Greenland,FAO_CP_23014,Food price inflation,3.118503,2023,4
M,GTM,Guatemala,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",142.229197,2023,4
M,GTM,Guatemala,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",183.129027,2023,4
M,GTM,Guatemala,FAO_CP_23014,Food price inflation,13.296842,2023,4
M,GUF,French Guiana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",110.790293,2023,4
M,GUF,French Guiana,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",121.189461,2023,4
M,GUF,French Guiana,FAO_CP_23014,Food price inflation,9.834711,2023,4
M,GUM,Guam,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",140.917989,2023,4
M,GUM,Guam,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",134.314172,2023,4
M,GUM,Guam,FAO_CP_23014,Food price inflation,9.243881,2023,4
M,GUY,Guyana,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",121.291257,2023,4
M,HKG,"Hong Kong SAR, China",FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",115.654314,2023,4
M,HKG,"Hong Kong SAR, China",FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",138.240992,2023,4
M,HKG,"Hong Kong SAR, China",FAO_CP_23014,Food price inflation,0.0,2023,4
M,HND,Honduras,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",144.97566,2023,4
M,HND,Honduras,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",145.679099,2023,4
M,HND,Honduras,FAO_CP_23014,Food price inflation,14.064399,2023,4
M,HRV,Croatia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",124.4,2023,4
M,HRV,Croatia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",138.0,2023,4
M,HRV,Croatia,FAO_CP_23014,Food price inflation,15.771812,2023,4
M,HTI,Haiti,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",419.765303,2023,4
M,HTI,Haiti,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",474.35585,2023,4
M,HTI,Haiti,FAO_CP_23014,Food price inflation,47.880086,2023,4
M,HUN,Hungary,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",159.145153,2023,4
M,HUN,Hungary,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",200.647226,2023,4
M,HUN,Hungary,FAO_CP_23014,Food price inflation,38.965354,2023,4
M,IDN,Indonesia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",127.384631,2023,4
M,IDN,Indonesia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",137.193745,2023,4
M,IDN,Indonesia,FAO_CP_23014,Food price inflation,4.596704,2023,4
M,IND,India,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",144.701047,2023,4
M,IND,India,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",139.422239,2023,4
M,IND,India,FAO_CP_23014,Food price inflation,4.156909,2023,4
M,IRL,Ireland,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",118.214517,2023,4
M,IRL,Ireland,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",108.330136,2023,4
M,IRL,Ireland,FAO_CP_23014,Food price inflation,13.118527,2023,4
M,IRN,"Iran, Islamic Rep.",FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",705.377548,2023,4
M,IRN,"Iran, Islamic Rep.",FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",1111.387453,2023,4
M,IRN,"Iran, Islamic Rep.",FAO_CP_23014,Food price inflation,79.24582,2023,4
M,IRQ,Iraq,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",116.753857,2023,4
M,IRQ,Iraq,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",116.629989,2023,4
M,IRQ,Iraq,FAO_CP_23014,Food price inflation,6.016408,2023,4
M,ISL,Iceland,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",137.449997,2023,4
M,ISL,Iceland,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",135.608402,2023,4
M,ISL,Iceland,FAO_CP_23014,Food price inflation,12.451581,2023,4
M,ISR,Israel,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",111.010259,2023,4
M,ISR,Israel,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",111.473244,2023,4
M,ISR,Israel,FAO_CP_23014,Food price inflation,4.323725,2023,4
M,ITA,Italy,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",119.3,2023,4
M,ITA,Italy,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",126.7,2023,4
M,ITA,Italy,FAO_CP_23014,Food price inflation,12.123894,2023,4
M,JAM,Jamaica,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",146.724131,2023,4
M,JAM,Jamaica,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",167.233863,2023,4
M,JAM,Jamaica,FAO_CP_23014,Food price inflation,10.309278,2023,4
M,JOR,Jordan,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",116.83114,2023,4
M,JOR,Jordan,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",107.674749,2023,4
M,JOR,Jordan,FAO_CP_23014,Food price inflation,0.741355,2023,4
M,JPN,Japan,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",106.999783,2023,4
M,JPN,Japan,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",118.714127,2023,4
M,JPN,Japan,FAO_CP_23014,Food price inflation,8.455565,2023,4
M,KAZ,Kazakhstan,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",206.270198,2023,4
M,KAZ,Kazakhstan,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",231.568175,2023,4
M,KAZ,Kazakhstan,FAO_CP_23014,Food price inflation,17.799693,2023,4
M,KEN,Kenya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",161.748359,2023,4
M,KEN,Kenya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",196.986267,2023,4
M,KEN,Kenya,FAO_CP_23014,Food price inflation,10.05465,2023,4
M,KGZ,Kyrgyz Republic,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",157.542473,2023,4
M,KGZ,Kyrgyz Republic,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",157.779233,2023,4
M,KGZ,Kyrgyz Republic,FAO_CP_23014,Food price inflation,8.943352,2023,4
M,KHM,Cambodia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",125.412539,2023,4
M,KHM,Cambodia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",131.755634,2023,4
M,KHM,Cambodia,FAO_CP_23014,Food price inflation,2.262358,2023,4
M,KIR,Kiribati,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",122.909729,2023,4
M,KIR,Kiribati,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",121.085122,2023,4
M,KIR,Kiribati,FAO_CP_23014,Food price inflation,15.271219,2023,4
M,KNA,St. Kitts and Nevis,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",105.233744,2023,4
M,KNA,St. Kitts and Nevis,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",113.091978,2023,4
M,KNA,St. Kitts and Nevis,FAO_CP_23014,Food price inflation,5.717599,2023,4
M,KOR,"Korea, Rep.",FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",116.771224,2023,4
M,KOR,"Korea, Rep.",FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",131.646469,2023,4
M,KOR,"Korea, Rep.",FAO_CP_23014,Food price inflation,5.08659,2023,4
M,KWT,Kuwait,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",121.259658,2023,4
M,KWT,Kuwait,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",133.70253,2023,4
M,KWT,Kuwait,FAO_CP_23014,Food price inflation,7.680608,2023,4
M,LAO,Lao PDR,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",178.507012,2023,4
M,LAO,Lao PDR,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",197.086905,2023,4
M,LAO,Lao PDR,FAO_CP_23014,Food price inflation,52.207129,2023,4
M,LBN,Lebanon,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",4151.031185,2023,4
M,LBN,Lebanon,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",19759.894058,2023,4
M,LBN,Lebanon,FAO_CP_23014,Food price inflation,349.984438,2023,4
M,LBR,Liberia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",270.049594,2023,4
M,LBR,Liberia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",207.26757,2023,4
M,LBR,Liberia,FAO_CP_23014,Food price inflation,1.382959,2023,4
M,LBY,Libya,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",195.961399,2023,4
M,LBY,Libya,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",223.277317,2023,4
M,LBY,Libya,FAO_CP_23014,Food price inflation,3.293687,2023,4
M,LCA,St. Lucia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",111.460661,2023,4
M,LCA,St. Lucia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",113.570823,2023,4
M,LCA,St. Lucia,FAO_CP_23014,Food price inflation,10.180095,2023,4
M,LKA,Sri Lanka,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",233.45712,2023,4
M,LKA,Sri Lanka,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",251.246708,2023,4
M,LKA,Sri Lanka,FAO_CP_23014,Food price inflation,27.086882,2023,4
M,LSO,Lesotho,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",155.061853,2023,4
M,LSO,Lesotho,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",184.040993,2023,4
M,LSO,Lesotho,FAO_CP_23014,Food price inflation,7.805111,2023,4
M,LTU,Lithuania,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",152.8052,2023,4
M,LTU,Lithuania,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",168.4718,2023,4
M,LTU,Lithuania,FAO_CP_23014,Food price inflation,21.915457,2023,4
M,LUX,Luxembourg,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",119.99,2023,4
M,LUX,Luxembourg,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",132.41,2023,4
M,LUX,Luxembourg,FAO_CP_23014,Food price inflation,12.459657,2023,4
M,LVA,Latvia,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",144.3098,2023,4
M,LVA,Latvia,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",161.8638,2023,4
M,LVA,Latvia,FAO_CP_23014,Food price inflation,20.229341,2023,4
M,MAC,"Macao SAR, China",FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",112.011047,2023,4
M,MAC,"Macao SAR, China",FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",120.303143,2023,4
M,MAC,"Macao SAR, China",FAO_CP_23014,Food price inflation,2.774177,2023,4
M,MAR,Morocco,FAO_CP_23012,"Consumer Prices, General Indices (2015 = 100)",121.786053,2023,4
M,MAR,Morocco,FAO_CP_23013,"Consumer Prices, Food Indices (2015 = 100)",134.00382,2023,4
